City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
249,Udayagiri,IN,2022-10-16 23:56:28,20.1333,84.3833,67.08,91,35,1.79
250,Abu Samrah,SY,2022-10-16 23:56:29,35.3029,37.1841,68.88,52,6,2.71
251,Liozon,PH,2022-10-16 23:56:29,15.3993,119.933,81.28,83,100,9.48
252,Baruun-Urt,MN,2022-10-16 23:56:30,46.6806,113.2792,24.21,47,3,6.6
253,Itaqui,BR,2022-10-16 23:56:30,-29.1253,-56.5531,66.56,56,73,10.49
254,Auki,SB,2022-10-16 23:56:31,-8.7676,160.7034,87.78,55,59,3.2
255,Malanje,AO,2022-10-16 23:56:31,-9.5402,16.341,66.07,83,55,6.53
256,Nome,US,2022-10-16 23:56:32,64.5011,-165.4064,33.87,86,100,10.36
257,Natitingou,BJ,2022-10-16 23:56:32,10.3042,1.3796,72.1,71,5,3.42
258,Bonthe,SL,2022-10-16 23:56:33,7.5264,-12.505,76.59,86,99,5.3
259,Madera,US,2022-10-16 23:56:33,37.1666,-119.8343,80.87,48,0,3.0
260,Luanda,AO,2022-10-16 23:56:34,-8.8368,13.2343,75.29,84,43,8.84
261,Klaksvik,FO,2022-10-16 23:56:34,62.2266,-6.589,45.52,87,52,23.6
262,Shieli,KZ,2022-10-16 23:56:34,44.1667,66.75,52.65,57,71,7.65
263,Nanortalik,GL,2022-10-16 23:56:35,60.1432,-45.2371,35.19,72,5,8.66
264,Pushkino,RU,2022-10-16 23:56:36,56.0172,37.8667,41.29,71,84,11.48
265,Iquique,CL,2022-10-16 23:56:36,-20.2208,-70.1431,60.84,72,27,3.36
266,Puerto Narino,CO,2022-10-16 23:56:37,-3.7703,-70.3831,72.97,99,99,1.52
267,Curitibanos,BR,2022-10-16 23:56:37,-27.2828,-50.5844,55.35,99,11,0.27
268,Diamantino,BR,2022-10-16 23:56:02,-14.4086,-56.4461,83.93,38,72,2.95
269,Dicabisagan,PH,2022-10-16 23:56:38,17.0818,122.4157,82.72,66,90,3.87
270,Murgab,TM,2022-10-16 23:56:38,37.4966,61.9714,60.67,63,40,4.61
271,Sur,OM,2022-10-16 23:56:39,22.5667,59.5289,78.08,38,96,3.58
272,Kurumkan,RU,2022-10-16 23:56:39,54.3,110.3,23.56,64,17,2.93
273,Booue,GA,2022-10-16 23:56:39,-0.0921,11.9385,69.69,99,54,1.16
274,Ginda,IN,2022-10-16 23:56:40,30.6945,78.4932,52.97,47,0,6.24
275,Trenggalek,ID,2022-10-16 23:56:41,-8.05,111.7167,75.65,92,100,4.12
276,Iqaluit,CA,2022-10-16 23:57:41,63.7506,-68.5145,37.13,100,75,23.02
277,Ambon,ID,2022-10-16 23:57:42,-3.6954,128.1814,87.94,70,20,1.14
278,Tura,IN,2022-10-16 23:57:42,25.5198,90.2201,67.84,94,3,3.4
279,Cervo,ES,2022-10-16 23:57:43,43.6702,-7.4101,56.97,92,99,5.03
280,Biak,ID,2022-10-16 23:57:43,-0.9131,122.8766,81.48,73,76,2.28
281,Eucaliptus,BO,2022-10-16 23:57:43,-17.5833,-67.5167,45.66,74,95,7.83
282,Mayo,US,2022-10-16 23:57:44,38.8876,-76.5119,63.66,78,99,8.93
283,Dobryanka,RU,2022-10-16 23:57:44,58.4619,56.4165,42.01,92,100,4.5
284,Kaabong,UG,2022-10-16 23:57:45,3.4836,34.1492,66.34,71,100,9.33
285,College,US,2022-10-16 23:57:45,64.8569,-147.8028,39.97,76,99,3.96
286,Xuddur,SO,2022-10-16 23:57:46,4.1213,43.8894,71.02,89,73,10.65
287,Appleton,US,2022-10-16 23:57:06,44.2619,-88.4154,43.59,80,100,11.5
288,Shingu,JP,2022-10-16 23:57:46,33.7333,135.9833,68.61,93,100,3.22
289,Roald,NO,2022-10-16 23:57:47,62.5833,6.1333,50.76,93,100,17.27
290,Bathsheba,BB,2022-10-16 23:57:47,13.2167,-59.5167,81.21,83,20,8.05
291,Arkhangelsk,RU,2022-10-16 23:57:47,64.5401,40.5433,46.51,100,75,8.95
292,Nuuk,GL,2022-10-16 23:57:48,64.1835,-51.7216,36.88,65,100,15.01
293,Saint-Paul,RE,2022-10-16 23:57:48,-21.0096,55.2707,68.36,80,79,4.32
294,Vardo,NO,2022-10-16 23:57:49,70.3705,31.1107,40.98,87,20,5.75
295,Tornio,FI,2022-10-16 23:57:49,65.8481,24.1466,42.82,88,100,4.54
296,Cabo Rojo,PR,2022-10-16 23:57:50,18.0866,-67.1457,79.97,90,43,3.89
297,Pisco,PE,2022-10-16 23:54:51,-13.7,-76.2167,62.65,77,0,18.41
298,Tazovskiy,RU,2022-10-16 23:57:50,67.4667,78.7,33.8,99,100,3.6
299,Muros,ES,2022-10-16 23:57:51,42.7762,-9.0603,57.83,89,100,4.61
300,Flin Flon,CA,2022-10-16 23:57:51,54.7682,-101.865,31.84,43,100,4.61
301,Richards Bay,ZA,2022-10-16 23:57:51,-28.783,32.0377,64.65,89,88,5.79
302,Huarmey,PE,2022-10-16 23:57:52,-10.0681,-78.1522,63.03,82,60,11.68
303,Hays,US,2022-10-16 23:57:52,30.0502,-98.0336,84.67,60,92,7.4
304,Chokurdakh,RU,2022-10-16 23:57:53,70.6333,147.9167,14.49,94,100,11.3
305,Robertsport,LR,2022-10-16 23:57:53,6.7533,-11.3686,77.43,84,56,5.59
306,Yashkul,RU,2022-10-16 23:57:53,46.1711,45.3435,50.0,53,100,9.19
307,Saldanha,ZA,2022-10-16 23:57:54,-33.0117,17.9442,60.85,92,0,8.52
308,Wakkanai,JP,2022-10-16 23:57:54,45.4094,141.6739,49.98,81,75,17.27
309,Meadow Lake,US,2022-10-16 23:57:13,34.8014,-106.5436,55.29,61,77,15.59
310,Kieta,PG,2022-10-16 23:57:55,-6.2167,155.6333,85.53,63,86,4.16
311,Jeremie,HT,2022-10-16 23:57:56,18.65,-74.1167,80.51,82,44,4.09
312,Aitape,PG,2022-10-16 23:57:56,-3.1374,142.3475,81.86,79,80,2.01
313,Dingle,PH,2022-10-16 23:57:57,10.9995,122.6711,78.93,86,100,6.98
314,Pevek,RU,2022-10-16 23:57:57,69.7008,170.3133,7.88,95,96,4.61
315,Matadi,CD,2022-10-16 23:57:57,-5.8167,13.45,77.58,81,48,4.72
316,Kozachi Laheri,UA,2022-10-16 23:57:58,46.7037,32.9776,46.51,75,0,7.07
317,Mandera,KE,2022-10-16 23:54:53,3.9366,41.867,78.44,67,51,13.42
318,Casper,US,2022-10-16 23:55:05,42.8666,-106.3131,55.72,41,16,3.0
319,Aras,ES,2022-10-16 23:57:59,42.5617,-2.356,66.61,49,0,11.5
320,Batagay,RU,2022-10-16 23:57:59,67.6333,134.6333,17.1,94,100,1.81
321,Jalu,LY,2022-10-16 23:59:00,29.0331,21.5482,67.3,62,20,9.08
322,Newtownards,GB,2022-10-16 23:59:00,54.5924,-5.6909,55.35,89,75,16.11
323,Coracao De Jesus,BR,2022-10-16 23:59:01,-16.6853,-44.365,73.62,36,9,7.63
324,Fairbanks,US,2022-10-16 23:59:01,64.8378,-147.7164,39.97,76,98,4.03
325,Garden City,US,2022-10-16 23:58:36,42.3256,-83.331,55.89,59,83,1.01
326,Tigzirt,DZ,2022-10-16 23:59:02,36.8886,4.1198,75.27,59,86,5.12
327,Coahuayana,MX,2022-10-16 23:59:02,18.7333,-103.6833,82.53,82,82,2.82
328,Hanting,CN,2022-10-16 23:59:03,36.7708,119.2108,54.54,33,0,13.47
329,Melfi,IT,2022-10-16 23:59:03,40.9965,15.6514,56.91,69,44,1.52
330,Tias,ES,2022-10-16 23:57:15,28.9611,-13.645,71.28,83,0,3.44
331,Lerwick,GB,2022-10-16 23:54:50,60.1545,-1.1494,50.0,77,30,10.04
332,Sokoni,TZ,2022-10-16 23:59:04,-6.4333,39.55,75.4,82,30,8.7
333,Thaton,MM,2022-10-16 23:59:04,16.9206,97.3714,72.46,91,15,3.62
334,Kodinsk,RU,2022-10-16 23:59:05,58.6881,99.1844,25.97,86,44,3.91
335,Cedar City,US,2022-10-16 23:59:05,37.6775,-113.0619,65.39,24,100,3.58
336,Usinsk,RU,2022-10-16 23:59:06,65.9939,57.5281,37.35,94,97,9.55
337,Arman,RU,2022-10-16 23:59:06,59.7,150.1667,22.8,55,92,10.89
338,Zlobin,HR,2022-10-16 23:59:06,45.2924,14.6541,56.16,84,0,3.44
339,Meulaboh,ID,2022-10-16 23:59:07,4.1363,96.1285,75.61,82,99,3.11
340,Kenai,US,2022-10-16 23:59:07,60.5544,-151.2583,48.09,91,100,9.86
341,Alofi,NU,2022-10-16 23:59:08,-19.0595,-169.9187,82.29,69,37,13.8
342,Avera,US,2022-10-16 23:59:08,33.194,-82.5271,71.11,43,53,6.26
343,Gagarin,RU,2022-10-16 23:59:09,55.5529,34.9954,42.42,70,100,15.84
344,Pingxiang,CN,2022-10-16 23:59:09,27.6167,113.85,66.76,49,59,4.14
345,Gat,IL,2022-10-16 23:54:40,31.61,34.7642,73.4,63,0,6.02
346,Tomatlan,MX,2022-10-16 23:59:10,19.9333,-105.25,82.38,83,41,8.97
347,Antsohihy,MG,2022-10-16 23:59:10,-14.8796,47.9875,70.48,82,1,3.2
348,Yumen,CN,2022-10-16 23:59:10,40.2833,97.2,38.37,33,16,3.31
349,Benalla,AU,2022-10-16 23:59:11,-36.55,145.9833,58.86,61,2,1.74
350,Zdunska Wola,PL,2022-10-16 23:59:11,51.5992,18.9397,58.32,94,41,1.01
351,Walvis Bay,NA,2022-10-16 23:59:12,-22.9575,14.5053,61.09,82,36,5.75
352,Porto Velho,BR,2022-10-16 23:57:13,-8.7619,-63.9039,73.45,94,20,2.3
353,Koupela,BF,2022-10-16 23:59:12,12.1794,-0.3517,81.81,49,25,5.75
354,Namatanai,PG,2022-10-16 23:59:13,-3.6667,152.4333,85.37,65,88,7.25
355,Bud,US,2022-10-16 23:59:14,39.447,-86.1758,59.47,54,15,9.06
356,Florenville,BE,2022-10-16 23:59:14,49.6998,5.3074,60.58,97,51,5.53
357,Hit,IQ,2022-10-16 23:59:15,33.6416,42.8251,78.6,17,86,6.26
358,Salinopolis,BR,2022-10-16 23:59:15,-0.6136,-47.3561,79.75,81,83,11.27
359,Kupang,ID,2022-10-16 23:59:16,-10.1667,123.5833,85.03,64,76,3.0
360,Yumbe,UG,2022-10-16 23:55:59,3.4651,31.2469,63.77,99,100,4.5
361,Dikson,RU,2022-10-16 23:59:16,73.5069,80.5464,28.11,95,100,9.35
362,Marabba,SD,2022-10-16 23:59:17,12.35,32.1833,79.95,62,28,10.58
363,Chisec,GT,2022-10-16 23:59:18,15.8167,-90.2833,86.23,98,97,2.84
364,Bafq,IR,2022-10-16 23:59:18,31.6128,55.4107,68.61,18,0,0.58
365,Margate,GB,2022-10-16 23:59:18,51.3813,1.3862,62.69,93,89,5.01
366,Adrar,MR,2022-10-16 23:59:19,20.5022,-10.0711,91.6,20,63,1.81
367,Praxedis Guerrero,MX,2022-10-16 23:59:19,31.3667,-106.0167,67.03,68,53,17.85
368,Khani,GE,2022-10-17 00:00:20,41.9563,42.9566,47.77,80,97,5.28
369,Pacanga,PE,2022-10-17 00:00:20,-7.1667,-79.5,63.23,79,60,9.28
370,Dali,CN,2022-10-17 00:00:21,25.7,100.1833,55.35,93,97,3.71
371,Porto Feliz,BR,2022-10-17 00:00:22,-23.2147,-47.5239,73.69,83,93,1.9
372,Makhinjauri,GE,2022-10-17 00:00:22,41.6739,41.694,64.26,94,75,6.91
373,Imeni Babushkina,RU,2022-10-17 00:00:22,59.7573,43.1285,43.36,85,76,9.82
374,Bourail,NC,2022-10-17 00:00:23,-21.5667,165.4833,80.11,49,15,1.63
375,Mayuge,UG,2022-10-17 00:00:23,0.4597,33.4803,63.3,90,100,3.62
376,Murdochville,CA,2022-10-17 00:00:25,48.9583,-65.5006,46.42,95,82,3.71
377,Karatau,KZ,2022-10-17 00:00:26,43.1667,70.4667,52.88,55,100,2.84
378,Kunming,CN,2022-10-17 00:00:27,25.0389,102.7183,54.14,66,100,7.05
379,Lupiro,TZ,2022-10-17 00:00:27,-8.3833,36.6667,69.3,85,20,6.13
380,Maunabo,PR,2022-10-17 00:00:28,18.0072,-65.8993,81.64,87,77,5.06
381,Kongsberg,NO,2022-10-17 00:00:29,59.6652,9.6465,43.41,85,23,4.59
382,Torbat-E Jam,IR,2022-10-17 00:00:29,35.244,60.6225,64.69,21,0,7.14
383,Ust-Ilimsk,RU,2022-10-17 00:00:30,58.0006,102.6619,25.86,81,34,3.38
384,Ostrovnoy,RU,2022-10-17 00:00:30,68.0531,39.5131,46.36,93,100,20.15
385,Mareeba,AU,2022-10-17 00:00:31,-17.0,145.4333,84.43,62,60,7.05
386,Djambala,CG,2022-10-17 00:00:32,-2.5447,14.7533,69.28,86,74,1.7
387,Telimele,GN,2022-10-17 00:00:32,10.9167,-13.3333,70.18,98,100,3.31
388,Garissa,KE,2022-10-17 00:00:33,-0.4536,39.6401,75.2,79,76,12.91
389,Swan Hill,AU,2022-10-16 23:56:52,-35.3378,143.5544,61.23,59,16,3.33
390,Wagar,SD,2022-10-17 00:00:34,16.1525,36.2032,81.77,62,28,9.22
391,Doha,QA,2022-10-16 23:58:25,25.2867,51.5333,85.89,70,0,5.75
392,San Cristobal,VE,2022-10-17 00:00:34,7.7669,-72.225,66.79,98,59,2.68
393,Mankachar,IN,2022-10-17 00:00:35,25.5333,89.8667,72.16,88,9,6.15
394,Herat,AF,2022-10-17 00:00:36,34.5,62.0,62.33,20,0,8.32
395,Hailar,CN,2022-10-17 00:00:36,49.2,119.7,30.09,49,1,8.5
396,Planaltina,BR,2022-10-16 23:59:17,-15.4528,-47.6142,73.38,35,9,4.5
397,Salinas,US,2022-10-16 23:59:24,36.6777,-121.6555,72.0,63,19,6.67
398,Vung Tau,VN,2022-10-17 00:00:37,10.346,107.0843,77.68,83,99,9.06
399,Srednekolymsk,RU,2022-10-17 00:00:38,67.45,153.6833,8.83,88,33,2.95
400,Savannah Bight,HN,2022-10-17 00:00:38,16.45,-85.85,83.55,81,98,21.65
401,Mahebourg,MU,2022-10-17 00:00:38,-20.4081,57.7,69.26,83,11,6.69
402,Coihaique,CL,2022-10-17 00:00:39,-45.5752,-72.0662,51.64,75,37,0.69
403,Pak Phanang,TH,2022-10-17 00:00:39,8.3511,100.202,76.57,90,100,2.21
404,Mount Isa,AU,2022-10-17 00:00:40,-20.7333,139.5,85.77,32,74,12.66
405,Taveta,KE,2022-10-17 00:00:40,-3.3963,37.6736,68.11,83,95,5.39
406,Kungurtug,RU,2022-10-17 00:00:41,50.5994,97.5228,22.62,40,11,1.9
407,Waipawa,NZ,2022-10-17 00:00:41,-41.4122,175.5153,57.18,67,79,3.51
408,Fukue,JP,2022-10-17 00:00:42,32.6881,128.8419,69.8,64,100,12.21
409,Sisimiut,GL,2022-10-17 00:00:42,66.9395,-53.6735,39.72,62,100,12.44
410,Souillac,MU,2022-10-17 00:00:43,-20.5167,57.5167,69.03,85,30,6.49
411,Kargasok,RU,2022-10-17 00:00:43,59.0556,80.8572,35.08,82,100,2.73
412,Caravelas,BR,2022-10-17 00:00:44,-17.7125,-39.2481,73.42,80,4,7.74
413,Sawakin,SD,2022-10-17 00:00:44,19.1059,37.3321,82.78,74,0,4.29
414,Tiznit,MA,2022-10-17 00:00:45,29.5833,-9.5,74.17,47,0,4.85
415,Vilhena,BR,2022-10-17 00:00:45,-12.7406,-60.1458,68.88,94,94,2.91
416,Kutum,SD,2022-10-17 00:01:46,14.2,24.6667,73.8,22,6,10.07
417,Omboue,GA,2022-10-17 00:01:46,-1.5746,9.2618,75.83,91,36,4.5
418,Paka,MY,2022-10-17 00:01:47,4.6374,103.4368,77.9,88,99,3.74
419,Sinjar,IQ,2022-10-17 00:01:47,36.3209,41.8754,74.17,23,18,8.99
420,Kathu,TH,2022-10-17 00:01:48,7.9178,98.3332,84.74,86,100,21.56
421,Port Hedland,AU,2022-10-17 00:01:48,-20.3167,118.5667,75.25,53,1,6.91
422,Anadyr,RU,2022-10-17 00:01:49,64.75,177.4833,18.1,85,75,11.18
423,Ewa Beach,US,2022-10-17 00:01:00,21.3156,-158.0072,84.85,64,13,13.0
424,Rancho Cucamonga,US,2022-10-16 23:57:41,34.1064,-117.5931,78.89,70,100,10.0
425,Talnakh,RU,2022-10-17 00:01:49,69.4865,88.3972,27.21,96,100,7.81
426,Morgan City,US,2022-10-17 00:01:50,29.6994,-91.2068,79.0,82,23,5.79
427,Cockburn Town,TC,2022-10-17 00:01:50,21.4612,-71.1419,81.75,72,70,9.19
428,Mosquera,CO,2022-10-16 23:57:42,4.7059,-74.2302,57.29,88,75,6.91
429,Ngunguru,NZ,2022-10-17 00:01:51,-35.6167,174.5,61.81,86,43,11.81
430,Mahibadhoo,MV,2022-10-17 00:01:51,3.7833,72.9667,80.71,77,100,17.9
431,Torbay,CA,2022-10-17 00:01:52,47.6666,-52.7314,53.76,90,100,16.11
432,Saskylakh,RU,2022-10-17 00:01:52,71.9167,114.0833,17.46,91,69,16.02
433,Kaffrine,SN,2022-10-17 00:01:53,14.1059,-15.5508,79.3,74,17,5.21
434,Rincon,US,2022-10-17 00:01:53,32.296,-81.2354,70.86,75,40,6.91
435,Beneditinos,BR,2022-10-17 00:01:53,-5.45,-42.3667,87.89,27,45,3.78
436,Nantucket,US,2022-10-17 00:01:54,41.2835,-70.0995,62.65,94,40,4.61
437,Honningsvag,NO,2022-10-17 00:01:54,70.9821,25.9704,44.35,87,100,3.44
438,Villa Carlos Paz,AR,2022-10-16 23:59:59,-31.4241,-64.4978,64.38,60,14,8.01
439,Kavaratti,IN,2022-10-17 00:01:55,10.5669,72.642,81.01,74,100,3.56
440,Vagay,RU,2022-10-17 00:01:55,57.9375,69.0217,40.05,92,100,7.74
441,Yerbogachen,RU,2022-10-17 00:01:56,61.2767,108.0108,25.2,91,27,5.08
442,Pokrovsk,UA,2022-10-17 00:01:56,48.282,37.1758,40.41,65,1,8.03
443,Quelimane,MZ,2022-10-17 00:01:57,-17.8786,36.8883,71.67,89,2,2.93
444,Odweyne,SO,2022-10-17 00:01:58,9.4092,45.064,71.6,69,16,5.03
445,Hasaki,JP,2022-10-17 00:01:58,35.7333,140.8333,72.21,89,100,7.87
446,Maldonado,UY,2022-10-17 00:01:58,-34.6667,-54.9167,56.23,92,83,11.9
447,Itaituba,BR,2022-10-17 00:01:59,-4.2761,-55.9836,75.29,89,77,2.39
448,Port Moresby,PG,2022-10-17 00:01:59,-9.4431,147.1797,85.28,67,91,4.34
449,Cache Creek,CA,2022-10-17 00:02:00,50.8101,-121.3246,70.92,38,7,3.0
450,Aleksandro-Nevskiy,RU,2022-10-17 00:02:00,53.4751,40.2095,38.7,76,5,7.25
451,Kaihua,CN,2022-10-17 00:02:01,23.3687,104.28,53.53,80,21,5.12
452,Beidao,CN,2022-10-17 00:02:01,34.5686,105.8933,51.93,51,89,2.1
453,Cap Malheureux,MU,2022-10-17 00:02:01,-19.9842,57.6142,69.48,79,16,3.0
454,Le Vauclin,MQ,2022-10-17 00:02:02,14.5452,-60.8388,79.84,83,0,3.44
455,Alfter,DE,2022-10-17 00:02:02,50.7333,7.0167,65.41,89,0,4.61
456,Ahipara,NZ,2022-10-17 00:02:03,-35.1667,173.1667,64.94,74,86,9.28
457,Black River,JM,2022-10-17 00:02:03,18.0264,-77.8487,80.19,78,37,0.78
458,Zgierz,PL,2022-10-17 00:02:04,51.8556,19.4062,58.24,90,0,1.14
459,Timra,SE,2022-10-17 00:02:05,62.487,17.3257,39.67,93,75,9.22
460,Tabou,CI,2022-10-17 00:02:05,4.423,-7.3528,75.76,85,73,3.71
461,Xiaoyi,CN,2022-10-17 00:03:05,34.6178,109.703,59.56,38,46,2.35
462,Winsum,NL,2022-10-17 00:03:06,53.33,6.5208,54.1,90,100,7.63
463,Swakopmund,NA,2022-10-17 00:03:06,-22.6833,14.5333,59.99,85,63,1.99
464,Tucurui,BR,2022-10-17 00:03:07,-3.7661,-49.6725,79.57,72,74,2.62
465,Palmer,US,2022-10-17 00:03:07,42.1584,-72.3287,55.51,79,20,3.44
466,Honiara,SB,2022-10-17 00:03:08,-9.4333,159.95,86.88,62,33,6.78
467,Sao Joao Da Barra,BR,2022-10-17 00:03:08,-21.6403,-41.0511,72.34,84,89,10.6
468,Poum,NC,2022-10-17 00:03:08,-20.2333,164.0167,75.81,67,6,12.8
469,Safaga,EG,2022-10-17 00:02:17,26.7292,33.9365,80.31,45,77,12.1
470,Miri,MY,2022-10-17 00:03:09,4.4148,114.0089,78.39,89,100,4.9
471,Novikovo,RU,2022-10-17 00:03:10,51.1537,37.8879,38.03,76,0,2.95
472,Itupiranga,BR,2022-10-17 00:03:10,-5.1347,-49.3267,82.72,71,15,2.19
473,Aswan,EG,2022-10-17 00:03:11,24.0934,32.907,79.18,34,28,17.34
474,Luena,AO,2022-10-17 00:03:11,-11.7833,19.9167,66.43,59,79,4.76
475,Sembe,CG,2022-10-17 00:03:12,1.6481,14.5806,69.53,99,62,1.14
476,Vestmannaeyjar,IS,2022-10-17 00:03:12,63.4427,-20.2734,40.93,67,11,7.34
477,Kendrapara,IN,2022-10-17 00:03:12,20.5042,86.416,75.11,85,57,4.09
478,Mbaiki,CF,2022-10-17 00:03:13,3.8678,17.9892,66.25,89,47,1.83
479,Teya,RU,2022-10-17 00:03:13,60.3778,92.6267,31.21,76,96,2.91
480,Tombouctou,ML,2022-10-17 00:03:14,20.0,-3.0,84.78,9,80,8.08
481,Madoc,CA,2022-10-17 00:03:14,44.5084,-77.4745,49.96,67,100,5.77
482,Vila Velha,BR,2022-10-17 00:03:15,-20.3297,-40.2925,73.94,83,40,5.75
483,Dedougou,BF,2022-10-17 00:03:15,12.4667,-3.4667,80.6,57,82,6.29
484,Yar-Sale,RU,2022-10-17 00:03:16,66.8333,70.8333,37.67,89,100,2.55
485,Hervey Bay,AU,2022-10-17 00:03:16,-25.2986,152.8535,69.03,87,86,8.99
486,Nalut,LY,2022-10-17 00:03:17,30.3333,10.85,69.12,47,42,11.25
487,Ust-Ishim,RU,2022-10-17 00:03:17,57.6935,71.1665,41.07,92,100,5.84
488,Gamba,GA,2022-10-17 00:03:18,-2.65,10.0,75.22,91,16,3.0
489,Padang,ID,2022-10-17 00:03:18,-0.9492,100.3543,73.45,87,100,2.44
490,Petatlan,MX,2022-10-17 00:03:18,17.5167,-101.2667,85.8,83,91,2.21
491,Banjar,ID,2022-10-17 00:03:19,-8.19,114.9675,80.51,85,95,6.17
492,Ilo,PE,2022-10-17 00:03:19,-17.6394,-71.3375,61.74,82,13,5.14
493,Ixtapa,MX,2022-10-17 00:03:20,20.7,-105.2,85.23,74,100,4.61
494,Labuhan,ID,2022-10-17 00:03:20,-6.8844,112.2051,80.15,78,99,14.23
495,Yulara,AU,2022-10-17 00:03:20,-25.2406,130.9889,86.86,30,25,20.98
496,Manggar,ID,2022-10-17 00:03:21,-2.8833,108.2667,80.38,79,95,4.47
497,Ucluelet,CA,2022-10-17 00:01:12,48.9329,-125.5528,56.08,88,6,1.01
498,Christchurch,NZ,2022-10-17 00:00:53,-43.5333,172.6333,61.95,71,75,11.5
499,Krasavino,RU,2022-10-17 00:03:22,60.9614,46.4814,40.21,95,71,8.01
